movieId,name,alias,actors,directors,doubanScore,genres,languages,mins,regions,storyline,tags,year,genres_list
26810068,冷血追击,冰天动地(港) / 酷寒杀手(台) / 穷追不舍 / 冰峰追击 / 硬粉,连姆·尼森/劳拉·邓恩/米切尔·理查德森/迈克尔·艾克朗德/布拉德利·斯泰克尔/韦斯利·麦金尼斯/汤姆·巴特曼/多米尼克·隆巴多兹/尼古拉斯·福尔摩斯/吉姆·谢尔德/阿莱克斯·潘诺维奇,汉斯·皮特·莫朗,6.7,剧情/喜剧/动作/犯罪,英语,119,英国 / 挪威 / 加拿大 / 美国 / 法国 / 德国,内尔森（连姆•尼森 饰）是基欧滑雪场的扫雪车司机，身为荣誉市民的他终日勤恳工作，以保证这座宁静小镇交通的顺畅。有天突然传来儿子身亡的消息。为了追查出杀害儿子的真凶，怒火中烧的内尔森不惜以身犯险，卷入重重杀人案，踏上了歼灭贩毒团伙的道路。复仇路上，狂妄冷血的毒枭“海盗哥”、残暴的印第安帮派首脑“白牛”等浮出水面，错综复杂的凶狠敌军、险象环生的黑帮对峙、以及枪林弹雨下的生死大战，一场冤冤相报的血雨腥风席卷了这座雪白安宁的小镇……,黑色幽默/犯罪/复仇/动作/美国/2019/LiamNeeson/英国,2019,True
26995021,赤雪,,永濑正敏/菜叶菜/井浦新/夏川结衣/佐藤浩市/吉泽健/坂本长利/真岛秀和/绀野千春/井本绚子/好井まさお,甲斐さやか,6.1,犯罪,日语,106,日本,雪が降り続く小さな村で1人の少年が忽然と姿を消した。失踪した少年と一緒にいた兄、白川一希（永瀬正敏）の曖昧な記憶に警察の捜査は混乱。そんな中、誘拐監禁殺人の容疑者として捜査線上に江藤早奈江（夏川結衣）が浮かび上がる。ほかに何件もの殺人容疑がかかる中、早奈江は完全黙秘で無罪となる。,日本/日本电影/井浦新/2019/犯罪/永濑正敏/佐藤浩市/电影,2019,True
33414528,刺梦,,曲昱曈/喻大维/高志恒/侍宣如,李南/娄彦儒,0.0,动作/武侠/古装,汉语普通话,75,中国大陆,混乱年代，民不聊生，逸正阁派刺客四处追杀贪官污吏，慕青是逸正阁阁主爵爷最器重的属下，但一次刺杀行动，慕青遇到了善良的九品芝麻官杭知煜，让慕青开始怀疑自己在逸正阁的意义，她选择相信杭知煜，帮他躲避逸正阁的追捕，但事情终还是败露，爵爷派出慕青从小长大的朋友秦昊，刺杀慕青，秦昊为保护慕青而死，死前得知爵爷乃是当朝宰相，而在逸正阁中一直与慕青不和的醉蓝，开始了对慕青和杭知煜的疯狂追杀。,大陆/网络电影/烂片/武侠/搞笑/垃圾/古装/中国,2019,True
33400376,平原上的夏洛克,,徐朝英,徐磊,7.7,剧情,汉语普通话,90,中国大陆,“超英”翻盖老房，“树河”前来帮忙做饭，结果在买菜途中被撞昏迷，肇事司机逃逸。“超英”陷入了矛盾：报警就不能走医保报销了，如果找不到凶手，则需要承担不菲的医疗费。不报警的话，凶手就要逍遥法外，太窝囊了。两难之下，他做出了一个荒诞的决定：先破案，再报警......,FIRST青年电影展/FIRST/中国/2019/农村/喜剧/小人物/徐磊,2019,True
33394819,噬魂剑,,黄军荣/余丽/马永康,李飞,0.0,动作/悬疑/惊悚,汉语普通话,80,中国大陆,清苑境内江湖第一大邪派青月堂突然一夜惨造灭门屠杀，堂主雷烈更是被吸成干尸，引起整个江湖的轰动，江湖传言“魔兵重临，冰魄噬魂；战狂梵天，灭世至尊”都说是魔兵噬魂剑所为。,恐怖/烂片/恐怖电影/神奇/灾难/惊悚/悬疑/古装,2019,True
26999979,长风镇,,宋戴维/刘欣荣/班玛加/卫西谛/罗文卿/陈刚/王致博/陶桃涛/钟乐/刘浩辉/崔楠/江禹葳/王宏伟,王晶,6.3,剧情,汉语普通话,123,中国大陆 / 新加坡,长风镇是中国角落一个不起眼的小镇。居民大多彼此相识，形成自给自足的生态系统。镇上很多东西都是唯一的：电影院、牙医诊所、汽修厂、报社、小学……居民也多有些怪癖和畸零。小人物有各自的故事：无业少年红毛的爱情与家庭、诊所医生与儿子的秘密、电影院售票员彩霞的心事、汽修厂跛脚人喜山的孤独、镇长无所事事的一天。构建出一个被遗忘小镇的风貌。传递散落于日常生活里的诗意，并以影像创作一首关于日常生活的颂歌。,FIRST/2019/王晶/大陆/中国/first主竞赛13/剧情/内地,2019,True
33404143,阿拉拉,,格瑞辰·摩尔/蒂姆·布雷克·尼尔森,,0.0,剧情,英语,92,美国,"When Belo Monte dam displaces an indigenous girl, she must rely on a white man to save her people - although he is the key to their destruction.",巴西/BJIFF,2019,True
26959115,小小乔,,本·卫肖/艾米丽·比查姆/利安娜·贝斯特/菲尼克斯·布罗萨德/基特·康纳/琳赛·邓肯/凯瑞·福克斯/塞巴斯蒂安·胡克/戈兰·卡斯蒂克/大卫·威尔莫特,杰茜卡·豪丝娜,6.4,剧情/科幻,英语,105,奥地利 / 英国 / 德国,爱丽丝，是一个单身母亲，也是一家新品种植物开发公司的高级植物培育员，工作非常勤奋。她设计了一种非常特别的暗红色花朵，不仅外观让人注目，其健康价值更是出众：如果气温合适，营养足够，人们能时常跟它说话，这棵植物就可以让它的所有者开心起来。爱丽丝违反了公司规定，带了一株回家送给自己的青少年儿子，乔。他们给这朵花起名“小小乔”。但随着花朵生长，爱丽丝越来越怀疑“小小乔”也许并不像它的名字那么无邪。,2019/科幻/英国/奥地利/戛纳/BenWhishaw/剧情/本·卫肖,2019,True
34454067,650万吸毒者,,纳维德·穆罕默德扎德,,0.0,剧情/动作/犯罪,波斯语,130,伊朗,"They were just 1 million drug addicts when I started as a police and after all these years, arresting, incarcerating, hanging, now they are 6.5 millions!",伊朗/SaeedRoustaee/P-VeniceB入围逆流/地平线/2019/2010s,2019,True
34453937,顿巴斯边界,,杰拉·梅斯希/叶甫根尼·米赫耶夫/谢尔盖·霍尔莫戈罗夫,列纳特·达夫列吉亚罗夫,0.0,剧情/战争,俄语,96,俄罗斯,,俄罗斯/战争,2019,True
34692065,影武杨家将,,朱晓鹏,何佳男,0.0,喜剧/动作/冒险,汉语普通话,0,中国大陆,本片讲述了尤空、罗静两个生活在21世纪的情侣，阴错阳差来到宋朝， 由于两人的出现，历史偏离了原始轨迹，只有寻得五颗宝石，才能使时空重回正规。雁门关一役，杨六郎身负伤容貌尽毁。被尤空救下后，杨六郎发现此人与自己长相颇为相似。为了对抗潘仁美，杨六郎央求尤空假扮自己。尤、罗二人与杨六郎、柴美荣朝夕相处，产生羁绊，决心助六郎一臂之力。尤空设计引潘仁美入局，不料此计被潘仁美识破，反入潘仁美全套。在躲避追兵的过程中，杨六郎为保护大家竟然牺牲了自己。逃过追兵的尤空，受六郎家国情怀的感召，率领众义士攻打汴梁，并借大将军呼延丕显之力，打败了潘仁美，找到了五颗宝石。历史还是原来的历史！,影武杨家将H/大陆,2019,True
34444394,惊雷传说之无界,有钳任性之妖行七日,陈炳强/张童欢/包小平/杨轶,王子,0.0,爱情/奇幻,汉语普通话,76,中国大陆,影片讲述了古灵精怪的螃蟹精颜如玉（张童欢饰）被迫嫁给样貌丑陋的老牛妖王做小妾，因向往自由想要寻找真爱，利用传说中的“惊雷”方式逃至人界邂逅了冷酷捉妖师云中锦（陈炳强饰）。捉妖师云中锦儿时遭恶妖残害，全家灭门，因此导致性情冷漠、嫉妖如仇。遇到颜如玉后，两人同捉妖、互成长、共患难，百炼钢也化成了绕指柔。从相识相交，到相知相爱，终于“开窍”了的云中锦却得知，强闯“惊雷”之后的颜如玉，只有七日性命，七日之后便会魂飞魄散……,爱情/玄幻/良心制作/大陆/中国,2019,True
34444348,重返恐怖旅社,,,,0.0,科幻/恐怖,英语,83,美国,本片由4个恐怖和科幻故事组成。一个注射类固醇的健美运动员被臭虫咬了，臭虫变异，开始攻击毫无戒心的客人。两个最好的朋友的忠诚度受到考验，他们都渴望从玛丽亚·安托瓦内特的断头台上获得一种魔力，这种魔力使女人变得不可抗拒和美丽。一个隐居的二战水手60多年前把自己锁在汽车旅馆的房间里，至今还没有老，而当一个漂亮的小女孩进入他那与世隔绝的世界时，他的生物钟就开始重新跳动。两个小窃贼偷走了魔术师哈里·胡迪尼的木乃伊手，结果发现这只手想和它的主人团聚。,恐怖/美国电影/科幻/烂片/分段式/3M稀影基地论坛/3M稀影基地,2019,True
26921002,决战异世界,生死鬼蜮,斯科特·阿金斯/安志杰/张玉英/吉丽/阿基·阿莱格/麦克·里德/布拉汉姆·艾克巴赫/狼森/伍玉琪/马铁摩/何文海/秦川,厄尼·巴巴拉什,4.0,动作/科幻,汉语普通话 / 英语,106,中国大陆 / 美国,柯楠为财团大佬效力多年，是其颇为信任的保镖。然而为了与妻子回家乡过安稳日子，他不惜递交辞呈，背上叛徒的罪名。柯楠满心期待与妻子开始新的生活，怎料在一个深夜，妻子被三个穿着长袍的神秘人绑架，他不顾一切想要阻止，但发生在眼前的一连串怪异现象让他无能为力。在城市的另一个角落，格斗专家奎因的爱女离奇失踪，他从三个神秘人手中死里逃生，却不知为何被传送到一个陌生的地方，甚至失去记忆，流落精神病院。在潘医生的帮助下，奎因逐渐找回记忆的碎片，并遇到同样在打探家人下落的柯楠。惊人相似的离奇遭遇和解救亲人的决心，让二人决心联手同行。随着调查不断深入，他们发现这一切竟与外星生命有关，而对方的真实目的，令人胆寒。,动作/科幻/美国/荒诞/2019/电影/斯科特阿金斯/爱奇艺,2019,True
34445676,心之山,,胡建群/倪颂夏/焦雯倩/周三友/田馨,张崇玹/徐飞,0.0,剧情,汉语普通话,104,中国大陆,本故事由真人真事改编，以偏远山区农村为背景，展现九十年代淳朴的民风和当地的一些习俗，及当时年轻人的爱情故事，当感情碰上现实，碰上来自父母的阻拦和种种原因表示，导致一对相爱的年轻人成为陌路人。,爱情/情感/农村/乡村/风景/烂片/大陆电影/中国大陆,2019,True
34679911,白色上的白色,,阿尔佛莱德·卡斯特罗/拉尔斯·鲁道夫,提奥·考特,0.0,剧情,西班牙语 / 英语,0,智利 / 法国 / 德国 / 西班牙,A wedding photographer becomes overly intrigued by a young bride-to-be.,P-VeniceB入围逆流/地平线,2019,True
34678458,大漠悍刀行,,董波/赵帅/笑赫/权友/陈禹铭/李冬果,,0.0,动作/武侠/古装,汉语普通话,77,中国大陆,光绪三十一年，清政府无力攘外，亦无法安内，民不聊生，揭竿而起之事频发，清政府为解此事，秘密训练京城七尸执行暗杀进步人士的任务。追杀郭攘等人途中，因义兴镖局总镖头陈省身插手任务失败。,武侠/中国/普通烂片/网络电影/大陆/烂片/古装/剧情,2019,True
26897048,碧血丹砂,碧血丹心,张家鼎/刘长德/梦秦/刘孜/程前/周小镔/赵冉/于岩琴/候铜江/汪冠辰,司小冬,0.0,爱情/奇幻/武侠,汉语普通话,101,中国大陆,喜爱仡佬文化的摄影爱好者——家鼎来到仡佬之源务川县旅游，在仡佬之乡拍摄创作过程中结识了仡佬族美丽漂亮的导游——梦琴，对仡佬文化的共同爱好让两个年轻人一见如故，在九天母石之下，仡佬族少女讲述了关于丹心的古老传说……,武侠/少数民族题材/民族/文化/大陆/古装/大陆电影/国产,2019,True
26888080,少女地球守护者,少女救地球,玛格丽特·库里/安东尼·麦凯/丹尼·赫斯顿/蒂根·约翰逊,乔纳森·赫尔伯特,4.8,科幻,英语,96,美国,少女科学家珊曼莎是地球经历末世浩劫后的幸存者之一。她并未随着他人弃守家园，反而留在地球，并致力寻找让人类生存下去的方法。,科幻/末日/Netflix/美国/2019/废土/美国电影/剧情,2019,True
34779698,星际流浪,,菊麟/肖轶腾/高梓刚/白超,迟成,3.8,科幻,汉语普通话,0,中国大陆,影片讲述，大灾难纪元，地球沦为废土，幸存者分为流浪者和平民，他们都依附在星际武装集团的统治下，其中游荡者依靠掠夺平民的物资作为生计，使得平民在这恶劣的环境之中艰难生存，百年后黑科技爆炸，带来文明复兴，面对日益恶化的星球，人类为延续种族繁衍，决心星际移民。其中华裔科研人员海雷研制出的“曲率发动机”成为此次星际移民的关键，也是游荡者和星际武装集团抢夺的目标。,科幻/烂片/抄袭/国产电影/烂剧情/爆乳/中国大陆/深V,2019,True
34670069,新龙门客栈番外篇金镶玉,,何欣烛/陆钧彦/宫媛/黎明明,黄羿,0.0,动作/武侠,汉语普通话,0,中国大陆,影片讲述明朝中叶，宦官专权，大太监李进中主持东厂，上挟天子，下令百官，为虎作伥，陷害忠良。他利用从东瀛人北条夜姬处购买来的黑夜彼岸花炼制奇药，并在平民身上实验以达到自己炼制尸兵鬼侍的目的。在一次次实验失败后急需大量彼岸花，便与北条夜姬约定新的交易地点，便是龙门客栈，这次看似平常交易，暗藏了李进中的大阴谋，龙门客栈暗流涌动，四方云扰，风刀霜剑齐聚于此，在江湖掀起一场血雨腥风。,烂片/垃圾/乱/大陆/好看/动作/中国大陆/2019,2019,True
34482589,我们的四十年,,李易祥/鲍振江/金宏/李海超/郑亚龙/曹随风/宋小春/王梦瑶,李易祥/鲍振江/李振伟/霍猛,0.0,剧情/家庭,汉语普通话,94,中国大陆,1978年，鲍振江在开封市戏曲学校学戏毕业，学校的毕业汇演剧目是《包龙图》，就在毕业汇演之前，他最好的朋友金宏腿脚受伤不能上场演出了。40年后，鲍振江、李易祥一起踏上去往美国之路，和当年戏校同学一起在美国时代广场唱起了当年的《包龙图》。,河南/剧情/文艺/家庭/2019/中国大陆/岁月变迁/鲍振江,2019,True
26884354,狮子王,狮子王真狮版 / 狮子王真实版 / 狮子王真人版,唐纳德·格洛弗/阿尔法·伍达德/詹姆斯·厄尔·琼斯/切瓦特·埃加福特/科甘-迈克尔·凯/塞斯·罗根/比利·艾希纳/碧昂丝·诺尔斯/埃里克·安德烈/弗洛伦丝·卡松巴/约翰·卡尼/约翰·奥利弗/艾米·塞德丽丝,乔恩·费儒,7.4,剧情/动画/冒险,英语 / 科萨语,118,美国,非洲大草原上一轮红日冉冉升起，为高大的乞力马扎罗山披上层金色的光纱，所有的动物涌向了同一个地方——荣耀石，兴奋地等待着一个重大消息的宣布：它们的国王木法沙将迎来自己的新生儿。,迪士尼/经典/动画/童年/美国/成长/2019/动物,2019,True
34659789,秘域灵电,,杨添傅,孙新发,0.0,悬疑/惊悚,汉语普通话,70,中国大陆,"单亲家庭的罗子茜高三刚刚毕业，正处于青春叛逆期，时常晚上和一些同学去体验都市夜生活所带来的刺激与潇洒。在新闻的报道空姐遇害事件当天晚上，罗子茜妈妈给罗子茜打无数次电话，罗子茜在酒吧看到妈妈来的电话一直不接听。 女儿一直不接电话，在家焦急的罗子茜妈妈心中很是担心、一直未眠坐，在沙发上等着女儿回家。罗子茜在潇洒过后回到家中，在妈妈的声声质问下，母女俩展开了激烈的争吵。妈妈一气之下动手打了罗子茜，罗子茜在因此离家出走。罗子茜看见了一个神秘的红色亭子，罗子茜在走进电话停的瞬间，突然间电话铃声响起，罗子茜鼓起勇气接起电话，里面传来一个有如天使一般的声音,秘域灵电与罗子茜的内心深处接通了。",小故事合集/中国大陆,2019,True
34659905,傀儡姬·彼岸花,,季晨/鹤男/苑乔,候国涛,0.0,爱情/奇幻,汉语普通话,0,中国大陆,《傀儡姬彼岸花》继承了前作感人至深的人傀虐恋，姬夜辰、偃师师陷入另一场针对他们的阴谋里，经历过生离死别，再次活过来的傀儡姬夜辰苦等数年，痴心不改的偃师师面临的不仅是对双方感情的考验，更是又一次的生离死别。,2019/玄幻/爱情/有点虐但结局还挺好的/网大/悬疑/奇幻/大陆,2019,True
34460625,桂香街,,吕丽萍/句号/牟珈乐,石磊,0.0,剧情,汉语普通话,100,中国大陆,许巧珍的生活里，除了帮助居民们解决家长里短的琐事，她还有一个大目标，就是致力于国家的大运河申遗项目。在春天实习期间，她们共同解决运河两旁的住户、居民家庭贫困等问题，度过了一段十分难忘的时光。 许巧珍直到生命的最后一刻才真正得以休息。春天被她的毅力及精神所感染，在毕业后毅然决定留在桂香街社区，继承着许巧珍未尽的事业... 许巧珍虽然离开了大家，但她一生做过的好事数不胜数，她的音容笑貌和感人事迹，深深地印证在桂花丛中、流淌在生生不息的运河里、更镌刻在桂香街百姓的灵魂深处...,我就是常州人！/政治任务/党员/电影院/大陆/2019/温情/2010s,2019,True
33461037,莫迪总理,,维克·奥贝欧,,0.0,剧情/传记,印地语,136,印度,印度总理谢里·纳伦德拉·莫迪的传记电影。,印度/2010s,2019,True
33476557,极度危机,,李修蒙/张宛庭/鲍鲲/肖雨雨/曹苏苏/王挺/纪永清/孙晨熙/吴雨珏/姜文轩,欧阳黔森/赵浚凯/盛树华,0.0,剧情/战争,汉语普通话,108,中国大陆,中国工农红军二、六军团在长征途中建立“黔大毕”革命根据地，红17师奉命在将军山阻挡敌人，掩护军团进行战略转移。,战争/红色经典/主旋律/爱情/革命,2019,True
26935296,花椒之味,心灵火锅 / 我的爱如此麻辣,郑秀文/赖雅妍/李晓峰/钟镇涛/任贤齐/刘瑞琪/吴彦姝/刘德华,麦曦茵,0.0,剧情,汉语普通话,118,中国香港 / 中国大陆,夏如树（郑秀文饰）有一天突然得知父亲（钟镇涛饰）死讯，并由此发现原来自己在台北、重庆两地各有一个同父异母的妹妹如枝（赖雅妍饰）及如果（李晓峰饰）。来自三个不同地域、性格迥异的三姐妹，在父亲的葬礼上首次碰面，明明陌生却有着血缘的牵绊，同样面对着父母离异的创口与生活的惶惑；如树毅然决定继续经营父亲留下的火锅店，获得重新认识父亲的契机。三姐妹因上一代人的爱恨纠缠，在破碎家庭关系中成长，也因此相遇相知，互相依存，重拾修复关系的勇气，成长创口得以疗愈。,郑秀文/香港电影/香港/2019/许鞍华/家庭/刘德华/赖雅妍,2019,True
26857860,余波,情，敌(台) / 敌人妻(港),亚历山大·斯卡斯加德/凯拉·奈特莉/杰森·克拉克/凯特·菲利普斯/费昂·奥谢/雅尼克·许曼/亚历山大·谢尔/吉姆·海伊/弗雷德里克·普雷斯顿/汤姆·贝尔/克劳迪娅·瓦西科娃,詹姆斯·肯特,6.4,剧情/爱情/战争,英语,108,英国 / 美国 / 德国,凯拉·奈特莉（Keira Knightley）与亚历山大·斯卡斯加德（Alexander Skarsgard）日前准备加盟一部名为《余波》（The Aftermath）的新片，该片由福克斯探照灯公司制作，是一部讲述二战战后故事的文艺片。,战争/爱情/英国/KeiraKnightley/剧情/2019/英国电影/AlexanderSkarsgård,2019,True
33476939,Falaknuma Das,,,,0.0,动作/爱情/惊悚,泰卢固语,150,印度,,印度/2010s,2019,True
33456096,喜盈代村,,黄俊鹏/徐百卉/侯梦莎/朱铁/岳红/郑晓宁/马恩然/赵亮/王政/王岗,孙宏建,0.0,剧情/传记,汉语普通话,116,中国大陆,《喜盈代村》由中央组织部策划发起，省委组织部承接拍摄，木兰文化传媒有限公司、浙江永康嘉兰影业有限公司、北京奥德传媒有限公司、北京致用文化资讯有限公司联合出品。本片是以全国优秀共产党员、全国劳动模范、全国时代楷模、中共十九大代表、山东省临沂市兰陵县代村党支部书记王传喜同志为原型创作拍摄的。通过再现他将一个“穷乱差”的村庄打造成富裕美丽新农村的故事。,好/极力推荐/国产/哈哈/主旋律/传记/纪录片/喜剧,2019,True
